1.000000e+01 	 1.437102e-194 	 1.109611e-01 	 -2.296887e-01 	 2.705595e-01 	 -2.829175e-01 
1.047129e+01 	 1.905875e-213 	 1.059923e-01 	 -2.212952e-01 	 2.622668e-01 	 -2.759861e-01 
1.096478e+01 	 3.828411e-234 	 1.012433e-01 	 -2.131185e-01 	 2.540523e-01 	 -2.689619e-01 
1.148154e+01 	 7.786558e-257 	 9.670477e-02 	 -2.051616e-01 	 2.459329e-01 	 -2.618728e-01 
1.202264e+01 	 1.029533e-281 	 9.236762e-02 	 -1.974267e-01 	 2.379235e-01 	 -2.547445e-01 
1.258925e+01 	 5.443799e-309 	 8.822322e-02 	 -1.899146e-01 	 2.300372e-01 	 -2.476007e-01 
1.318257e+01 	 0.000000e+00 	 8.426325e-02 	 -1.826255e-01 	 2.222855e-01 	 -2.404632e-01 
1.380384e+01 	 0.000000e+00 	 8.047972e-02 	 -1.755588e-01 	 2.146783e-01 	 -2.333520e-01 
1.445440e+01 	 0.000000e+00 	 7.686494e-02 	 -1.687130e-01 	 2.072241e-01 	 -2.262850e-01 
1.513561e+01 	 0.000000e+00 	 7.341154e-02 	 -1.620863e-01 	 1.999302e-01 	 -2.192787e-01 
1.584893e+01 	 0.000000e+00 	 7.011247e-02 	 -1.556761e-01 	 1.928022e-01 	 -2.123476e-01 
1.659587e+01 	 0.000000e+00 	 6.696095e-02 	 -1.494794e-01 	 1.858451e-01 	 -2.055048e-01 
1.737801e+01 	 0.000000e+00 	 6.395047e-02 	 -1.434928e-01 	 1.790625e-01 	 -1.987619e-01 
1.819701e+01 	 0.000000e+00 	 6.107481e-02 	 -1.377127e-01 	 1.724572e-01 	 -1.921289e-01 
1.905461e+01 	 0.000000e+00 	 5.832802e-02 	 -1.321349e-01 	 1.660310e-01 	 -1.856149e-01 
1.995262e+01 	 0.000000e+00 	 5.570438e-02 	 -1.267553e-01 	 1.597852e-01 	 -1.792272e-01 
2.089296e+01 	 0.000000e+00 	 5.319843e-02 	 -1.215692e-01 	 1.537200e-01 	 -1.729725e-01 
2.187762e+01 	 0.000000e+00 	 5.080495e-02 	 -1.165722e-01 	 1.478353e-01 	 -1.668560e-01 
2.290868e+01 	 0.000000e+00 	 4.851891e-02 	 -1.117594e-01 	 1.421303e-01 	 -1.608822e-01 
2.398833e+01 	 0.000000e+00 	 4.633555e-02 	 -1.071260e-01 	 1.366036e-01 	 -1.550546e-01 
2.511886e+01 	 0.000000e+00 	 4.425027e-02 	 -1.026670e-01 	 1.312534e-01 	 -1.493760e-01 
2.630268e+01 	 0.000000e+00 	 4.225870e-02 	 -9.837760e-02 	 1.260778e-01 	 -1.438481e-01 
2.754229e+01 	 0.000000e+00 	 4.035665e-02 	 -9.425268e-02 	 1.210740e-01 	 -1.384724e-01 
2.884032e+01 	 0.000000e+00 	 3.854012e-02 	 -9.028731e-02 	 1.162394e-01 	 -1.332493e-01 
3.019952e+01 	 0.000000e+00 	 3.680527e-02 	 -8.647653e-02 	 1.115709e-01 	 -1.281790e-01 
3.162278e+01 	 0.000000e+00 	 3.514845e-02 	 -8.281543e-02 	 1.070653e-01 	 -1.232610e-01 
3.311311e+01 	 0.000000e+00 	 3.356616e-02 	 -7.929914e-02 	 1.027190e-01 	 -1.184945e-01 
3.467369e+01 	 0.000000e+00 	 3.205506e-02 	 -7.592286e-02 	 9.852842e-02 	 -1.138781e-01 
3.630781e+01 	 0.000000e+00 	 3.061195e-02 	 -7.268184e-02 	 9.448993e-02 	 -1.094103e-01 
3.801894e+01 	 0.000000e+00 	 2.923378e-02 	 -6.957143e-02 	 9.059967e-02 	 -1.050891e-01 
3.981072e+01 	 0.000000e+00 	 2.791764e-02 	 -6.658706e-02 	 8.685376e-02 	 -1.009122e-01 
4.168694e+01 	 0.000000e+00 	 2.666074e-02 	 -6.372427e-02 	 8.324825e-02 	 -9.687719e-02 
4.365158e+01 	 0.000000e+00 	 2.546041e-02 	 -6.097869e-02 	 7.977918e-02 	 -9.298146e-02 
4.570882e+01 	 0.000000e+00 	 2.431411e-02 	 -5.834603e-02 	 7.644258e-02 	 -8.922216e-02 
4.786301e+01 	 0.000000e+00 	 2.321942e-02 	 -5.582213e-02 	 7.323446e-02 	 -8.559633e-02 
5.011872e+01 	 0.000000e+00 	 2.217401e-02 	 -5.340295e-02 	 7.015086e-02 	 -8.210089e-02 
5.248075e+01 	 0.000000e+00 	 2.117567e-02 	 -5.108454e-02 	 6.718786e-02 	 -7.873266e-02 
5.495409e+01 	 0.000000e+00 	 2.022228e-02 	 -4.886306e-02 	 6.434157e-02 	 -7.548841e-02 
5.754399e+01 	 0.000000e+00 	 1.931181e-02 	 -4.673479e-02 	 6.160813e-02 	 -7.236485e-02 
6.025596e+01 	 0.000000e+00 	 1.844233e-02 	 -4.469613e-02 	 5.898377e-02 	 -6.935863e-02 
6.309573e+01 	 0.000000e+00 	 1.761201e-02 	 -4.274357e-02 	 5.646475e-02 	 -6.646643e-02 
6.606934e+01 	 0.000000e+00 	 1.681907e-02 	 -4.087374e-02 	 5.404743e-02 	 -6.368487e-02 
6.918310e+01 	 0.000000e+00 	 1.606184e-02 	 -3.908336e-02 	 5.172821e-02 	 -6.101061e-02 
7.244360e+01 	 0.000000e+00 	 1.533870e-02 	 -3.736926e-02 	 4.950361e-02 	 -5.844033e-02 
7.585776e+01 	 0.000000e+00 	 1.464813e-02 	 -3.572838e-02 	 4.737018e-02 	 -5.597072e-02 
7.943282e+01 	 0.000000e+00 	 1.398865e-02 	 -3.415777e-02 	 4.532460e-02 	 -5.359852e-02 
8.317638e+01 	 0.000000e+00 	 1.335886e-02 	 -3.265458e-02 	 4.336361e-02 	 -5.132049e-02 
8.709636e+01 	 0.000000e+00 	 1.275744e-02 	 -3.121605e-02 	 4.148405e-02 	 -4.913348e-02 
9.120108e+01 	 0.000000e+00 	 1.218309e-02 	 -2.983955e-02 	 3.968283e-02 	 -4.703435e-02 
9.549926e+01 	 0.000000e+00 	 1.163461e-02 	 -2.852251e-02 	 3.795697e-02 	 -4.502004e-02 
